OWNER	일련번호	TABLE_NAME	TAB_COMMENTS	COLUMN_NAME	COL_COMMENTS	DATA_TYPE	DATA_LENGTH	NULLABLE	구분
NGW	228	CS_ANNUAL186_NA	연보_지하수 신규 불용공현황	F04	값4	NUMBER	22	Y	연보작성용
NGW	229	CS_ANNUAL19_NA	연보_정호형태별 지하수 이용현황	UPS_SF_TEAM_CODE	상부자치단체코드	CHAR	7	Y	연보작성용
NGW	230	CS_ANNUAL19_NA	연보_정호형태별 지하수 이용현황	SIDO_NM	시도명	VARCHAR2	4000	Y	연보작성용
NGW	231	CS_ANNUAL19_NA	연보_정호형태별 지하수 이용현황	CGG_NM	시군구명	VARCHAR2	4000	Y	연보작성용
NGW	232	CS_ANNUAL19_NA	연보_정호형태별 지하수 이용현황	F01	값1	NUMBER	22	Y	연보작성용
NGW	233	CS_ANNUAL19_NA	연보_정호형태별 지하수 이용현황	F02	값2	NUMBER	22	Y	연보작성용
NGW	234	CS_ANNUAL19_NA	연보_정호형태별 지하수 이용현황	F03	값3	NUMBER	22	Y	연보작성용
NGW	235	CS_ANNUAL19_NA	연보_정호형태별 지하수 이용현황	F04	값4	NUMBER	22	Y	연보작성용
NGW	236	CS_ANNUAL19_NA	연보_정호형태별 지하수 이용현황	F05	값5	NUMBER	22	Y	연보작성용
NGW	237	CS_ANNUAL19_NA	연보_정호형태별 지하수 이용현황	F06	값6	NUMBER	22	Y	연보작성용
NGW	238	CS_ANNUAL19_NA	연보_정호형태별 지하수 이용현황	F07	값7	NUMBER	22	Y	연보작성용
NGW	239	CS_ANNUAL19_NA	연보_정호형태별 지하수 이용현황	F08	값8	NUMBER	22	Y	연보작성용
NGW	240	CS_ANNUAL19_NA	연보_정호형태별 지하수 이용현황	F09	값9	NUMBER	22	Y	연보작성용
NGW	241	CS_ANNUAL19_NA	연보_정호형태별 지하수 이용현황	F10	값10	NUMBER	22	Y	연보작성용
NGW	242	CS_ANNUAL19_NA	연보_정호형태별 지하수 이용현황	F11	값11	NUMBER	22	Y	연보작성용
NGW	243	CS_ANNUAL19_NA	연보_정호형태별 지하수 이용현황	F12	값12	NUMBER	22	Y	연보작성용
NGW	244	CS_ANNUAL19_NA	연보_정호형태별 지하수 이용현황	F13	값13	NUMBER	22	Y	연보작성용
NGW	245	CS_ANNUAL19_NA	연보_정호형태별 지하수 이용현황	F14	값14	NUMBER	22	Y	연보작성용
NGW	246	CS_ANNUAL19_NA	연보_정호형태별 지하수 이용현황	RN	계수	NUMBER	22	Y	연보작성용
NGW	247	CS_ANNUAL21_NA	연보_공당 지하수 이용량	UPS_SF_TEAM_CODE	상부자치단체코드	CHAR	7	Y	연보작성용
NGW	248	CS_ANNUAL21_NA	연보_공당 지하수 이용량	SIDO_NM	시도명	VARCHAR2	4000	Y	연보작성용
NGW	249	CS_ANNUAL21_NA	연보_공당 지하수 이용량	CGG_NM	시군구명	VARCHAR2	4000	Y	연보작성용
NGW	250	CS_ANNUAL21_NA	연보_공당 지하수 이용량	F01	값1	NUMBER	22	Y	연보작성용
NGW	251	CS_ANNUAL21_NA	연보_공당 지하수 이용량	F02	값2	NUMBER	22	Y	연보작성용
NGW	252	CS_ANNUAL21_NA	연보_공당 지하수 이용량	RN	계수	NUMBER	22	Y	연보작성용
NGW	253	CS_ANNUAL22_NA	연보_토출관직경별 지하수 이용현황	SIDO_NM	시도명	VARCHAR2	4000	Y	연보작성용
NGW	254	CS_ANNUAL22_NA	연보_토출관직경별 지하수 이용현황	CGG_NM	시군구명	VARCHAR2	4000	Y	연보작성용
NGW	255	CS_ANNUAL22_NA	연보_토출관직경별 지하수 이용현황	F01	값1	NUMBER	22	Y	연보작성용
NGW	256	CS_ANNUAL22_NA	연보_토출관직경별 지하수 이용현황	F02	값2	NUMBER	22	Y	연보작성용
NGW	257	CS_ANNUAL22_NA	연보_토출관직경별 지하수 이용현황	F03	값3	NUMBER	22	Y	연보작성용
NGW	258	CS_ANNUAL22_NA	연보_토출관직경별 지하수 이용현황	F04	값4	NUMBER	22	Y	연보작성용
NGW	259	CS_ANNUAL22_NA	연보_토출관직경별 지하수 이용현황	F05	값5	NUMBER	22	Y	연보작성용
NGW	260	CS_ANNUAL22_NA	연보_토출관직경별 지하수 이용현황	F06	값6	NUMBER	22	Y	연보작성용
NGW	261	CS_ANNUAL22_NA	연보_토출관직경별 지하수 이용현황	F07	값7	NUMBER	22	Y	연보작성용
NGW	262	CS_ANNUAL22_NA	연보_토출관직경별 지하수 이용현황	F08	값8	NUMBER	22	Y	연보작성용
NGW	263	CS_ANNUAL22_NA	연보_토출관직경별 지하수 이용현황	F09	값9	NUMBER	22	Y	연보작성용
NGW	264	CS_ANNUAL22_NA	연보_토출관직경별 지하수 이용현황	F10	값10	NUMBER	22	Y	연보작성용
NGW	265	CS_ANNUAL22_NA	연보_토출관직경별 지하수 이용현황	F11	값11	NUMBER	22	Y	연보작성용
NGW	266	CS_ANNUAL22_NA	연보_토출관직경별 지하수 이용현황	F12	값12	NUMBER	22	Y	연보작성용
NGW	267	CS_ANNUAL22_NA	연보_토출관직경별 지하수 이용현황	F13	값13	NUMBER	22	Y	연보작성용
NGW	268	CS_ANNUAL22_NA	연보_토출관직경별 지하수 이용현황	F14	값14	NUMBER	22	Y	연보작성용
NGW	269	CS_ANNUAL22_NA	연보_토출관직경별 지하수 이용현황	RN	계수	NUMBER	22	Y	연보작성용
NGW	270	CS_ANNUAL23_NA	연보_양수능력별 지하수 이용현황	F11	값11	NUMBER	22	Y	연보작성용
NGW	271	CS_ANNUAL23_NA	연보_양수능력별 지하수 이용현황	F12	값12	NUMBER	22	Y	연보작성용
NGW	272	CS_ANNUAL23_NA	연보_양수능력별 지하수 이용현황	RN	계수	NUMBER	22	Y	연보작성용
NGW	273	CS_ANNUAL23_NA	연보_양수능력별 지하수 이용현황	UPS_SF_TEAM_CODE	상부자치단체코드	CHAR	7	Y	연보작성용
NGW	274	CS_ANNUAL23_NA	연보_양수능력별 지하수 이용현황	SIDO_NM	시도명	VARCHAR2	4000	Y	연보작성용
NGW	275	CS_ANNUAL23_NA	연보_양수능력별 지하수 이용현황	CGG_NM	시군구명	VARCHAR2	4000	Y	연보작성용
NGW	276	CS_ANNUAL23_NA	연보_양수능력별 지하수 이용현황	UWATER_SRV_CODE	지하수용도코드	CHAR	1	Y	연보작성용
NGW	277	CS_ANNUAL23_NA	연보_양수능력별 지하수 이용현황	F01	값1	NUMBER	22	Y	연보작성용
NGW	278	CS_ANNUAL23_NA	연보_양수능력별 지하수 이용현황	F02	값2	NUMBER	22	Y	연보작성용
NGW	279	CS_ANNUAL23_NA	연보_양수능력별 지하수 이용현황	F03	값3	NUMBER	22	Y	연보작성용
NGW	280	CS_ANNUAL23_NA	연보_양수능력별 지하수 이용현황	F04	값4	NUMBER	22	Y	연보작성용
NGW	281	CS_ANNUAL23_NA	연보_양수능력별 지하수 이용현황	F05	값5	NUMBER	22	Y	연보작성용
NGW	282	CS_ANNUAL23_NA	연보_양수능력별 지하수 이용현황	F06	값6	NUMBER	22	Y	연보작성용
NGW	283	CS_ANNUAL23_NA	연보_양수능력별 지하수 이용현황	F07	값7	NUMBER	22	Y	연보작성용
NGW	284	CS_ANNUAL23_NA	연보_양수능력별 지하수 이용현황	F08	값8	NUMBER	22	Y	연보작성용
NGW	285	CS_ANNUAL23_NA	연보_양수능력별 지하수 이용현황	F09	값9	NUMBER	22	Y	연보작성용
NGW	286	CS_ANNUAL23_NA	연보_양수능력별 지하수 이용현황	F10	값10	NUMBER	22	Y	연보작성용
NGW	287	CS_ANNUAL241_NA	연보_단위면적당 지하수 이용현황	UPS_SF_TEAM_CODE	상부자치단체코드	CHAR	7	Y	연보작성용
NGW	288	CS_ANNUAL241_NA	연보_단위면적당 지하수 이용현황	SIDO_NM	시도명	VARCHAR2	4000	Y	연보작성용
NGW	289	CS_ANNUAL241_NA	연보_단위면적당 지하수 이용현황	CGG_NM	시군구명	VARCHAR2	4000	Y	연보작성용
NGW	290	CS_ANNUAL241_NA	연보_단위면적당 지하수 이용현황	AREA	지역	NUMBER	22	Y	연보작성용
NGW	291	CS_ANNUAL241_NA	연보_단위면적당 지하수 이용현황	USE_SUM	이용공이용량	NUMBER	22	Y	연보작성용
NGW	292	CS_ANNUAL241_NA	연보_단위면적당 지하수 이용현황	RN	계수	NUMBER	22	Y	연보작성용
NGW	293	CS_ANNUAL242_NA	연보_유역별 단위면적당 지하수 이용현황	BASIN_CODE	유역코드	CHAR	4	Y	연보작성용
NGW	294	CS_ANNUAL242_NA	연보_유역별 단위면적당 지하수 이용현황	USE_SUM	이용공이용량	NUMBER	22	Y	연보작성용
NGW	295	CS_ANNUAL243_NA	연보_단위면적당 지하수 이용현황(개발밀도)	UPS_SF_TEAM_CODE	상부자치단체코드	CHAR	7	Y	연보작성용
NGW	296	CS_ANNUAL243_NA	연보_단위면적당 지하수 이용현황(개발밀도)	SIDO_NM	시도명	VARCHAR2	4000	Y	연보작성용
NGW	297	CS_ANNUAL243_NA	연보_단위면적당 지하수 이용현황(개발밀도)	CGG_NM	시군구명	VARCHAR2	4000	Y	연보작성용
NGW	298	CS_ANNUAL243_NA	연보_단위면적당 지하수 이용현황(개발밀도)	USE_CNT	이용공개소수	NUMBER	22	Y	연보작성용
NGW	299	CS_ANNUAL243_NA	연보_단위면적당 지하수 이용현황(개발밀도)	AREA	지역	NUMBER	22	Y	연보작성용
NGW	300	CS_ANNUAL243_NA	연보_단위면적당 지하수 이용현황(개발밀도)	RN	계수	NUMBER	22	Y	연보작성용
NGW	301	CS_ANNUAL25_NA	연보_정호구경별 지하수 이용량	UPS_SF_TEAM_CODE	상부자치단체코드	CHAR	7	Y	연보작성용
NGW	302	CS_ANNUAL25_NA	연보_정호구경별 지하수 이용량	SIDO_NM	시도명	VARCHAR2	4000	Y	연보작성용
NGW	303	CS_ANNUAL25_NA	연보_정호구경별 지하수 이용량	CGG_NM	시군구명	VARCHAR2	4000	Y	연보작성용
NGW	304	CS_ANNUAL25_NA	연보_정호구경별 지하수 이용량	F01	값1	NUMBER	22	Y	연보작성용
NGW	305	CS_ANNUAL25_NA	연보_정호구경별 지하수 이용량	F02	값2	NUMBER	22	Y	연보작성용
NGW	306	CS_ANNUAL25_NA	연보_정호구경별 지하수 이용량	F03	값3	NUMBER	22	Y	연보작성용
NGW	307	CS_ANNUAL25_NA	연보_정호구경별 지하수 이용량	F04	값4	NUMBER	22	Y	연보작성용
NGW	308	CS_ANNUAL25_NA	연보_정호구경별 지하수 이용량	F05	값5	NUMBER	22	Y	연보작성용
NGW	309	CS_ANNUAL25_NA	연보_정호구경별 지하수 이용량	F06	값6	NUMBER	22	Y	연보작성용
NGW	310	CS_ANNUAL25_NA	연보_정호구경별 지하수 이용량	F07	값7	NUMBER	22	Y	연보작성용
NGW	311	CS_ANNUAL25_NA	연보_정호구경별 지하수 이용량	F08	값8	NUMBER	22	Y	연보작성용
NGW	312	CS_ANNUAL25_NA	연보_정호구경별 지하수 이용량	F09	값9	NUMBER	22	Y	연보작성용
NGW	313	CS_ANNUAL25_NA	연보_정호구경별 지하수 이용량	F10	값10	NUMBER	22	Y	연보작성용
NGW	314	CS_ANNUAL25_NA	연보_정호구경별 지하수 이용량	F11	값11	NUMBER	22	Y	연보작성용
NGW	315	CS_ANNUAL25_NA	연보_정호구경별 지하수 이용량	F12	값12	NUMBER	22	Y	연보작성용
NGW	316	CS_ANNUAL25_NA	연보_정호구경별 지하수 이용량	F13	값13	NUMBER	22	Y	연보작성용
NGW	317	CS_ANNUAL25_NA	연보_정호구경별 지하수 이용량	F14	값14	NUMBER	22	Y	연보작성용
NGW	318	CS_ANNUAL25_NA	연보_정호구경별 지하수 이용량	F15	값15	NUMBER	22	Y	연보작성용
NGW	319	CS_ANNUAL25_NA	연보_정호구경별 지하수 이용량	F16	값16	NUMBER	22	Y	연보작성용
NGW	320	CS_ANNUAL25_NA	연보_정호구경별 지하수 이용량	F17	값17	NUMBER	22	Y	연보작성용
NGW	321	CS_ANNUAL25_NA	연보_정호구경별 지하수 이용량	F18	값18	NUMBER	22	Y	연보작성용
NGW	322	CS_ANNUAL25_NA	연보_정호구경별 지하수 이용량	RN	계수	NUMBER	22	Y	연보작성용
NGW	323	CS_ANNUAL26_NA	연보_정호심도별 지하수 이용량	UPS_SF_TEAM_CODE	상부자치단체코드	CHAR	7	Y	연보작성용
NGW	324	CS_ANNUAL26_NA	연보_정호심도별 지하수 이용량	SIDO_NM	시도명	VARCHAR2	4000	Y	연보작성용
NGW	325	CS_ANNUAL26_NA	연보_정호심도별 지하수 이용량	CGG_NM	시군구명	VARCHAR2	4000	Y	연보작성용
NGW	326	CS_ANNUAL26_NA	연보_정호심도별 지하수 이용량	F01	값1	NUMBER	22	Y	연보작성용
NGW	327	CS_ANNUAL26_NA	연보_정호심도별 지하수 이용량	F02	값2	NUMBER	22	Y	연보작성용
NGW	328	CS_ANNUAL26_NA	연보_정호심도별 지하수 이용량	F03	값3	NUMBER	22	Y	연보작성용
NGW	329	CS_ANNUAL26_NA	연보_정호심도별 지하수 이용량	F04	값4	NUMBER	22	Y	연보작성용
NGW	330	CS_ANNUAL26_NA	연보_정호심도별 지하수 이용량	F05	값5	NUMBER	22	Y	연보작성용
NGW	331	CS_ANNUAL26_NA	연보_정호심도별 지하수 이용량	F06	값6	NUMBER	22	Y	연보작성용
NGW	332	CS_ANNUAL26_NA	연보_정호심도별 지하수 이용량	F07	값7	NUMBER	22	Y	연보작성용
NGW	333	CS_ANNUAL26_NA	연보_정호심도별 지하수 이용량	F08	값8	NUMBER	22	Y	연보작성용
NGW	334	CS_ANNUAL26_NA	연보_정호심도별 지하수 이용량	F09	값9	NUMBER	22	Y	연보작성용
NGW	335	CS_ANNUAL26_NA	연보_정호심도별 지하수 이용량	F10	값10	NUMBER	22	Y	연보작성용
NGW	336	CS_ANNUAL26_NA	연보_정호심도별 지하수 이용량	F11	값11	NUMBER	22	Y	연보작성용
NGW	337	CS_ANNUAL26_NA	연보_정호심도별 지하수 이용량	F12	값12	NUMBER	22	Y	연보작성용
NGW	338	CS_ANNUAL26_NA	연보_정호심도별 지하수 이용량	F13	값13	NUMBER	22	Y	연보작성용
NGW	339	CS_ANNUAL26_NA	연보_정호심도별 지하수 이용량	F14	값14	NUMBER	22	Y	연보작성용
NGW	340	CS_ANNUAL26_NA	연보_정호심도별 지하수 이용량	F15	값15	NUMBER	22	Y	연보작성용
NGW	341	CS_ANNUAL26_NA	연보_정호심도별 지하수 이용량	F16	값16	NUMBER	22	Y	연보작성용
NGW	342	CS_ANNUAL26_NA	연보_정호심도별 지하수 이용량	F17	값17	NUMBER	22	Y	연보작성용
NGW	343	CS_ANNUAL26_NA	연보_정호심도별 지하수 이용량	F18	값18	NUMBER	22	Y	연보작성용
NGW	344	CS_ANNUAL26_NA	연보_정호심도별 지하수 이용량	F19	값19	NUMBER	22	Y	연보작성용
NGW	345	CS_ANNUAL26_NA	연보_정호심도별 지하수 이용량	F20	값20	NUMBER	22	Y	연보작성용
NGW	346	CS_ANNUAL26_NA	연보_정호심도별 지하수 이용량	F21	값21	NUMBER	22	Y	연보작성용
NGW	347	CS_ANNUAL26_NA	연보_정호심도별 지하수 이용량	F22	값22	NUMBER	22	Y	연보작성용
NGW	348	CS_ANNUAL26_NA	연보_정호심도별 지하수 이용량	RN	계수	NUMBER	22	Y	연보작성용
NGW	349	CS_BASIN_AREA	조사연보프로그램_유역별면적자료	BASIN_CODE	유역코드	CHAR	4	Y	연보작성용
NGW	350	CS_BASIN_AREA	조사연보프로그램_유역별면적자료	BASIN_NM	유역명	VARCHAR2	30	Y	연보작성용
NGW	351	CS_BASIN_AREA	조사연보프로그램_유역별면적자료	UP_BASIN_NM	상위유역명	VARCHAR2	30	Y	연보작성용
NGW	352	CS_BASIN_AREA	조사연보프로그램_유역별면적자료	BASIN_AREA	유역지역	NUMBER	22	Y	연보작성용
NGW	353	CS_BASIN_AREA	조사연보프로그램_유역별면적자료	REGN_CODE	지역코드	CHAR	10	Y	연보작성용
NGW	354	CS_BASIN_AREA	조사연보프로그램_유역별면적자료	SIDO_NM	시도명	VARCHAR2	4000	Y	연보작성용
NGW	355	CS_BASIN_AREA	조사연보프로그램_유역별면적자료	CGG_NM	시군구명	VARCHAR2	4000	Y	연보작성용
NGW	356	CS_BASIN_AREA	조사연보프로그램_유역별면적자료	REGN_AREA	지역면적	NUMBER	22	Y	연보작성용
NGW	357	CS_BASIN_AREA	조사연보프로그램_유역별면적자료	ENTRY_AREA	시군구지역	NUMBER	22	Y	연보작성용
NGW	358	CS_BASIN_AREA	조사연보프로그램_유역별면적자료	ENTRY_RATE	시군구비율	NUMBER	22	Y	연보작성용
NGW	359	CS_BASIN_AREA	조사연보프로그램_유역별면적자료	YY_GBN	년도구분	CHAR	4	Y	연보작성용
NGW	360	CS_REGNAREA	조사연보프로그램_법정동지역	SIDO_NM	시도명	VARCHAR2	4000	Y	연보작성용
NGW	361	CS_REGNAREA	조사연보프로그램_법정동지역	CGG_NM	시군구명	VARCHAR2	4000	Y	연보작성용
NGW	362	CS_REGNAREA	조사연보프로그램_법정동지역	AREA	지역	NUMBER	22	Y	연보작성용
NGW	363	CS_REGNAREA	조사연보프로그램_법정동지역	YY_GBN	년도구분	CHAR	4	Y	연보작성용
NGW	364	CS_REGNDVOP	조사연보프로그램_법정동개발	SIDO_NM	시도명	VARCHAR2	4000	Y	연보작성용
NGW	365	CS_REGNDVOP	조사연보프로그램_법정동개발	CGG_NM	시군구명	VARCHAR2	4000	Y	연보작성용
NGW	366	CS_REGNDVOP	조사연보프로그램_법정동개발	DVOP	개발	NUMBER	22	Y	연보작성용
NGW	367	CS_REGNDVOP	조사연보프로그램_법정동개발	YY_GBN	년도구분	CHAR	4	Y	연보작성용
NGW	368	CS_RGET_TEST_TMP		UWATER_SRV_CODE		VARCHAR2	2	Y	사용하지않음
NGW	369	CS_RGET_TEST_TMP		SPEC_DNG		VARCHAR2	50	Y	사용하지않음
NGW	370	CS_RGET_TEST_TMP		PIPE_DIAM		NUMBER	22	Y	사용하지않음
NGW	371	CS_RGET_TEST_TMP		ELEC_TEMPE_YN		CHAR	1	Y	사용하지않음
NGW	372	CS_RGET_TEST_TMP		MONG_AREA		NUMBER	22	Y	사용하지않음
NGW	373	CS_RGET_TEST_TMP		LTTD_DG		NUMBER	22	Y	사용하지않음
NGW	374	CS_RGET_TEST_TMP		INDI_PER_FEED_QUA		NUMBER	22	Y	사용하지않음
NGW	375	CS_RGET_TEST_TMP		END_NT_YN		CHAR	1	Y	사용하지않음
NGW	376	CS_RGET_TEST_TMP		CSI_ESB_YN		CHAR	1	Y	사용하지않음
NGW	377	CS_RGET_TEST_TMP		FEED_FAM		NUMBER	22	Y	사용하지않음
NGW	378	CS_RGET_TEST_TMP		RDN_ADMDNG_CODE		VARCHAR2	10	Y	사용하지않음
NGW	379	CS_RGET_TEST_TMP		CQL_CRIT_CODE		CHAR	1	Y	사용하지않음
NGW	380	CS_RGET_TEST_TMP		DAY_USE_QUA		NUMBER	22	Y	사용하지않음
NGW	381	CS_RGET_TEST_TMP		USE_GIGAN_ST		NUMBER	22	Y	사용하지않음
NGW	382	CS_RGET_TEST_TMP		RDN_BDNG_SUB_NO		VARCHAR2	5	Y	사용하지않음
NGW	383	CS_RGET_TEST_TMP		SAN		CHAR	1	Y	사용하지않음
NGW	384	CS_RGET_TEST_TMP		RDN_UMD_GBN		VARCHAR2	1	Y	사용하지않음
NGW	385	CS_RGET_TEST_TMP		OP_UPCH_REGNUM		VARCHAR2	50	Y	사용하지않음
NGW	386	CS_RGET_TEST_TMP		SRCH_RT_REFL_YN		CHAR	1	Y	사용하지않음
NGW	387	CS_RGET_TEST_TMP		RDN_CODE		VARCHAR2	7	Y	사용하지않음
NGW	388	CS_RGET_TEST_TMP		STB_WTLV		NUMBER	22	Y	사용하지않음
NGW	389	CS_RGET_TEST_TMP		USE_DAYCNT		NUMBER	22	Y	사용하지않음
NGW	390	CS_RGET_TEST_TMP		TONG		VARCHAR2	3	Y	사용하지않음
NGW	391	CS_RGET_TEST_TMP		POTA_YN		CHAR	1	Y	사용하지않음
NGW	392	CS_RGET_TEST_TMP		DVUS_END_NT_YMD		CHAR	8	Y	사용하지않음
NGW	393	CS_RGET_TEST_TMP		PUMP_HRP		NUMBER	22	Y	사용하지않음
NGW	394	CS_RGET_TEST_TMP		RDN_UMD_NM		VARCHAR2	30	Y	사용하지않음
NGW	395	CS_RGET_TEST_TMP		RDN_SPEC_ADDR		VARCHAR2	200	Y	사용하지않음
NGW	396	CS_RGET_TEST_TMP		LNHO_RAISE_YN		CHAR	1	Y	사용하지않음
NGW	397	CS_RGET_TEST_TMP		DVUS_END_NT_NO		VARCHAR2	50	Y	사용하지않음
NGW	398	CS_RGET_TEST_TMP		JNHO_FORM_CODE		CHAR	1	Y	사용하지않음
NGW	399	CS_RGET_TEST_TMP		BAN		VARCHAR2	20	Y	사용하지않음
NGW	400	CS_RGET_TEST_TMP		LTTD_SC		NUMBER	22	Y	사용하지않음
NGW	401	CS_RGET_TEST_TMP		OP_UPCH_SNO		VARCHAR2	3	Y	사용하지않음
NGW	402	CS_RGET_TEST_TMP		STNUM_DEAL_YN		CHAR	1	Y	사용하지않음
NGW	403	CS_RGET_TEST_TMP		LAST_MOD_DTHR		DATE	7	Y	사용하지않음
NGW	404	CS_RGET_TEST_TMP		LITD_MINT		NUMBER	22	Y	사용하지않음
NGW	405	CS_RGET_TEST_TMP		UWATER_DTL_SRV_CODE		VARCHAR2	4	Y	사용하지않음
NGW	406	CS_RGET_TEST_TMP		PERM_NT_NO		VARCHAR2	10	N	사용하지않음
NGW	407	CS_RGET_TEST_TMP		CHSU_EQN_ESB_YN		CHAR	1	Y	사용하지않음
NGW	408	CS_RGET_TEST_TMP		DPH		NUMBER	22	Y	사용하지않음
NGW	409	CS_RGET_TEST_TMP		RELL_LAW_CODE		CHAR	2	Y	사용하지않음
NGW	410	CS_RGET_TEST_TMP		RDN_UMD_CODE		VARCHAR2	10	Y	사용하지않음
NGW	411	CS_RGET_TEST_TMP		PERM_NT_FORM_CODE		CHAR	1	N	사용하지않음
NGW	412	CS_RGET_TEST_TMP		UPPRHO_ESB_YN		CHAR	1	Y	사용하지않음
NGW	413	CS_RGET_TEST_TMP		LNHO_DEAL_MET_CODE		CHAR	1	Y	사용하지않음
NGW	414	CS_RGET_TEST_TMP		LAST_QW_ISP_RT		CHAR	1	Y	사용하지않음
NGW	415	CS_RGET_TEST_TMP		RDN_CGG_CODE		VARCHAR2	5	Y	사용하지않음
NGW	416	CS_RGET_TEST_TMP		DVUS_ENDDT		CHAR	8	Y	사용하지않음
NGW	417	CS_RGET_TEST_TMP		SPEC_HO		VARCHAR2	10	Y	사용하지않음
NGW	418	CS_RGET_TEST_TMP		ELEV		NUMBER	22	Y	사용하지않음
NGW	419	CS_RGET_TEST_TMP		LTTD_MINT		NUMBER	22	Y	사용하지않음
NGW	420	CS_RGET_TEST_TMP		LNHO_DEAL_YMD		CHAR	8	Y	사용하지않음
NGW	421	CS_RGET_TEST_TMP		RWT_CAP		NUMBER	22	Y	사용하지않음
NGW	422	CS_RGET_TEST_TMP		HO		NVARCHAR2	1016	Y	사용하지않음
NGW	423	CS_RGET_TEST_TMP		RDN_POST_NO		VARCHAR2	6	Y	사용하지않음
NGW	424	CS_RGET_TEST_TMP		RDN_BDNG_FLR_GBN		VARCHAR2	1	Y	사용하지않음
NGW	425	CS_RGET_TEST_TMP		RDN_ADMDNG_NM		VARCHAR2	30	Y	사용하지않음
NGW	426	CS_RGET_TEST_TMP		FEED_PPT		NUMBER	22	Y	사용하지않음
NGW	427	CS_RGET_TEST_TMP		DIG_DIAM		NUMBER	22	Y	사용하지않음
NGW	428	CS_RGET_TEST_TMP		FIRST_REG_DTHR		DATE	7	N	사용하지않음
NGW	429	CS_RGET_TEST_TMP		WTMSKW_ESB_YN		CHAR	1	Y	사용하지않음
NGW	430	CS_RGET_TEST_TMP		REL_TRANS_CGG_CODE		CHAR	7	N	사용하지않음
NGW	431	CS_RGET_TEST_TMP		USE_GIGAN_END		NUMBER	22	Y	사용하지않음
NGW	432	CS_RGET_TEST_TMP		Y_USE_QUA		NUMBER	22	Y	사용하지않음
NGW	433	CS_RGET_TEST_TMP		LNHO_RAISE_CAU_CODE		CHAR	1	Y	사용하지않음
NGW	434	CS_RGET_TEST_TMP		NAT_WTLV		NUMBER	22	Y	사용하지않음
NGW	435	CS_RGET_TEST_TMP		BUNJI		VARCHAR2	20	Y	사용하지않음
NGW	436	CS_RGET_TEST_TMP		RDN_NM		VARCHAR2	80	Y	사용하지않음
NGW	437	CS_RGET_TEST_TMP		LITD_SC		NUMBER	22	Y	사용하지않음
NGW	438	CS_RGET_TEST_TMP		SF_TEAM_CODE		CHAR	7	N	사용하지않음
NGW	439	CS_RGET_TEST_TMP		DVUS_END_WHY		VARCHAR2	350	Y	사용하지않음
NGW	440	CS_RGET_TEST_TMP		FRW_PLN_QUA		NUMBER	22	Y	사용하지않음
NGW	441	CS_RGET_TEST_TMP		LITD_DG		NUMBER	22	Y	사용하지않음
NGW	442	CS_RGET_TEST_TMP		DVUS_END_APLR_NM		VARCHAR2	100	Y	사용하지않음
NGW	443	CS_RGET_TEST_TMP		YY_GBN		CHAR	4	N	사용하지않음
NGW	444	CS_RGET_TEST_TMP		AUV_BDR_GBN		CHAR	1	Y	사용하지않음
NGW	445	CS_RGET_TEST_TMP		PUB_PRI_GBN		CHAR	1	Y	사용하지않음
NGW	446	CS_RGET_TEST_TMP		LNHO_RAISE_YMD		CHAR	8	Y	사용하지않음
NGW	447	CS_RGET_TEST_TMP		RDN_WHL_ADDR		VARCHAR2	500	Y	사용하지않음
NGW	448	CS_RGET_TEST_TMP		SPEC_ADDR		VARCHAR2	200	Y	사용하지않음
NGW	449	CS_RGET_TEST_TMP		UWATER_SOUC_CODE		CHAR	1	Y	사용하지않음
NGW	450	CS_RGET_TEST_TMP		MON_USE_QUA		NUMBER	22	Y	사용하지않음
NGW	451	CS_RGET_TEST_TMP		DVOP_YMD		CHAR	8	Y	사용하지않음
NGW	452	CS_RGET_TEST_TMP		OGG_ESB_YN		CHAR	1	Y	사용하지않음
NGW	453	CS_RGET_TEST_TMP		RDN_BDNG_ORI_NO		VARCHAR2	5	Y	사용하지않음
